Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
60, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 597, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 683.9, Build City District
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1138, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 157.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1237, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 514.0, Build City Improvement
83, 4, LOC_CITY_NAME_BARCELONA, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 1214
83, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1273, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 69.0, Early City Assault
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1273, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 69.0, Early City Assault
83, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1273, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 69.0, Early City Assault
83, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1116, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 310.0, Unknown
83, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1117, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Unknown
83, 5, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_GRANARY, Build City Building, CONTRACT 1218
83, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 1255
83, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1275, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 163.0, Build City Building
83, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1277, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Building
83, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1278, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 573.0, Build City Improvement
83, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1278, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 573.0, Build City Improvement
83, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1278, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 573.0, Build City Improvement
83, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1278, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 573.0, Build City Improvement
83, 6, LOC_CITY_NAME_MPINDA, -0.48, -5.48, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
83, 6, LOC_CITY_NAME_MPINDA, , , UNIT_SCOUT, Default Specialization, , , Value 36.9
83, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1281, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 87.0, Build City Improvement
83, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1281, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 87.0, Build City Improvement
83, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1281, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 87.0, Build City Improvement
83, 10, LOC_CITY_NAME_ZANZIBAR, , , UNIT_ARCHER, Generic Offense
83, 12, LOC_CITY_NAME_VALLETTA, , CONTRACT 1282, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 129.0, Build City Building
83, 25, LOC_CITY_NAME_BRUSSELS, , , UNIT_ARCHER, Generic Offense
83, 25, LOC_CITY_NAME_BRUSSELS, , CONTRACT 1284, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 103.0, Build City Improvement
84, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1285, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 199.0, Build City Building
84, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1286, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Build City Improvement
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 973, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 579.4, Build City District
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1009, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 169.0, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1048, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1068, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 146.2, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1069, FAILED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 36.0, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1095, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1096, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 263.0, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1122, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 54.0, Unknown
84, 2, LOC_CITY_NAME_YOKOHAMA, , , BUILDING_STONEHENGE, Seek Target Wonder, CONTRACT 1067
84, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1287, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 126.0, Build City Improvement
84, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1287, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 126.0, Build City Improvement
84, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1287, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 126.0, Build City Improvement
84, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1290, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 126.0, Build City Building
84, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1291, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 362.0, Build City District
84, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1292, SUBMITTED, NO_UNIT, BUILDING_LIGHTHOUSE, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
84, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1293, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
84, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1293, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
84, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1294, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 181.0, Build Trigger Unit
84, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1294, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 181.0, Build Trigger Unit
84, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1295, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 118.0, Build City Improvement
84, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1295, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 118.0, Build City Improvement
84, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1295, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 118.0, Build City Improvement
84, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1295, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 118.0, Build City Improvement
84, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1297, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 558.0, Settle City Op
84, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1297, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 558.0, Settle City Op
84, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1298, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 40.0, Build City Building
84, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1299, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 496.0, Build City Improvement
84, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1299, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 496.0, Build City Improvement
84, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1299, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 496.0, Build City Improvement
84, 16, LOC_CITY_NAME_KABUL, , , BUILDING_WATER_MILL, Default Specialization, , , Value 64.0
84, 19, LOC_CITY_NAME_PALENQUE, , CONTRACT 1092, COMPLETED, UNIT_HORSEMAN, NO_BUILDING, NO_DISTRICT, VALUE 108.2, Build City Building
84, 19, LOC_CITY_NAME_PALENQUE, , , BUILDING_LIBRARY, Default Specialization, , , Value 82.5
84, 23, LOC_CITY_NAME_KUMASI, , CONTRACT 1168, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 460.7, Build City District
84, 23, LOC_CITY_NAME_KUMASI, , , BUILDING_AMPHITHEATER, Default Specialization, , , Value 110.1
85, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1121, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
85, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1150, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
85, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1171, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 233.0, Unknown
85, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1209, COMPLETED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 574.0, Early City Assault
85, 1, LOC_CITY_NAME_XIAN, , , UNIT_WARRIOR, Early City Assault, CONTRACT 1210
85, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1069, FAILED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 36.0, Unknown
85, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1070, FAILED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 276.9, Unknown
85, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1095, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Unknown
85, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1096, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 263.0, Unknown
85, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1122, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 54.0, Unknown
85, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1212, ACCEPTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 418.0, Build City Building
85, 2, LOC_CITY_NAME_KYOTO, , , DISTRICT_THEATER, Build City District, CONTRACT 1230
85, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1307, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 370.0, Build City Building
85, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1308, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
85, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1308, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
85, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1308, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
85, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1309, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 188.0, Build City Building
85, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1310, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
85, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1310, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
85, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1310, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
85, 4, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1216
85, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1311, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 170.0, Build City Building
85, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1312, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
85, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1312, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
85, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1312, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
85, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1312, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
85, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1057, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 118.0, Unknown
85, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1142, CANCELLED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
85, 6, LOC_CITY_NAME_MBANZA_KONGO, , , UNIT_SETTLER, Settle City Op, CONTRACT 1297
85, 8, LOC_CITY_NAME_JAKARTA, , CONTRACT 1316, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 309.0, Build City District
85, 11, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1317, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 161.0, Build City Building
85, 15, LOC_CITY_NAME_CARTHAGE, , CONTRACT 1318, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 83.0, Build City Building
85, 19, LOC_CITY_NAME_PALENQUE, , CONTRACT 1319, SUBMITTED, UNIT_HORSEMAN, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Build City Building
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 949, FAILED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 373.9, Unknown
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1066, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Unknown
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1093, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 392.0, Build City Improvement
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1121, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1150, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1151, FAILED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 186.0, Unknown
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1209, COMPLETED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 574.0, Early City Assault
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1210, IN PROGRESS, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
86, 1, LOC_CITY_NAME_BEIJING, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 1229
86, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1320, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build Trigger Unit
86, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1321, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 390.0, Early City Assault
86, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1321, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 390.0, Early City Assault
86, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1321, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 390.0, Early City Assault
86, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1322, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 488.0, Build City District
86, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1326, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 0.0, Build Trigger Building
86, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1328, SUBMITTED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 472.0, Early City Assault
86, 8, LOC_CITY_NAME_JAKARTA, , , DISTRICT_COMMERCIAL_HUB, Build City District, CONTRACT 1316
86, 9, LOC_CITY_NAME_HATTUSA, , CONTRACT 1059, COMPLETED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 446.6, Build City Building
86, 9, LOC_CITY_NAME_HATTUSA, , CONTRACT 1203, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Unknown
86, 9, LOC_CITY_NAME_HATTUSA, , , BUILDING_WATER_MILL, Default Specialization, , , Value 122.7
86, 10, LOC_CITY_NAME_ZANZIBAR, , , UNIT_ARCHER, Generic Offense
86, 14, LOC_CITY_NAME_LISBON, , , UNIT_ARCHER, Generic Offense
86, 21, LOC_CITY_NAME_ARMAGH, , CONTRACT 1134, FAILED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 157.0, Unknown
86, 21, LOC_CITY_NAME_ARMAGH, , CONTRACT 1166, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
86, 21, LOC_CITY_NAME_ARMAGH, , , BUILDING_WALLS, Build City Building, CONTRACT 1244
86, 25, LOC_CITY_NAME_BRUSSELS, , CONTRACT 1333, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 129.0, Build City Building
87, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1335, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
87, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1335, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
87, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1335, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
87, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1141, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Unknown
87, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1162, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 151.0, Unknown
87, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1218, CANCELLED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 803.9, Build City Building
87, 5, LOC_CITY_NAME_MOHENJO_DARO, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1278
87, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1340, SUBMITTED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
87, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1340, SUBMITTED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
87, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1340, SUBMITTED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
87, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1341, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 71.0, Build City District
87, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1143, FAILED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 167.5, Unknown
87, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1222, COMPLETED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 610.0, Early City Assault
87, 7, LOC_CITY_NAME_TENOCHTITLAN, , , BUILDING_SHRINE, Default Specialization, , , Value 162.9
87, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1342, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 610.0, Early City Assault
87, 7, LOC_CITY_NAME_TEOTIHUACAN, , CONTRACT 1342, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 610.0, Early City Assault
87, 8, LOC_CITY_NAME_JAKARTA, , CONTRACT 1343, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 388.0, Build City Improvement
87, 12, LOC_CITY_NAME_VALLETTA, , , BUILDING_WALLS, Build City Building, CONTRACT 1282
87, 14, LOC_CITY_NAME_LISBON, , CONTRACT 1344, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 375.0, Build City District
87, 18, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 1345, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 106.0, Build City Building
87, 20, LOC_CITY_NAME_STOCKHOLM, , CONTRACT 1348, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 293.0, Build City Building
87, 24, LOC_CITY_NAME_GRANADA, , CONTRACT 1259, ACCEPTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
87, 24, LOC_CITY_NAME_GRANADA, , , UNIT_ARCHER, Generic Offense
88, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1210, COMPLETED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
88, 1, LOC_CITY_NAME_XIAN, , , BUILDING_SHRINE, Build City Building, CONTRACT 1285
88, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1349, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
88, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1349, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
88, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1350, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 132.0, Build City Improvement
88, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1350, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 132.0, Build City Improvement
88, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1350, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 132.0, Build City Improvement
88, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1352, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Simple Operation Attack
88, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1352, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Simple Operation Attack
88, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1352, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Simple Operation Attack
88, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1356, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 75.0, Build City Improvement
88, 7, LOC_CITY_NAME_TEOTIHUACAN, , CONTRACT 1356, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 75.0, Build City Improvement
88, 8, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1343
88, 25, LOC_CITY_NAME_BRUSSELS, , , BUILDING_WALLS, Build City Building, CONTRACT 1333
89, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1359, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 176.0, Build City Improvement
89, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1359, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 176.0, Build City Improvement
89, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1361, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 153.0, Build City Improvement
89, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1361, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 153.0, Build City Improvement
89, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1172, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 166.0, Unknown
89, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1181, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 209.0, Unknown
89, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1230, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 646.5, Build City District
89, 2, LOC_CITY_NAME_KYOTO, , , UNIT_ARCHER, Early City Assault, CONTRACT 1321
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1154, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Unknown
