Game Turn, Range, Value, Seed, Type, Location
72, 2, 1, 4161904808, sync, GetNextBuyablePlot picker
72, 3, 0, 3898918849, sync, GetNextBuyablePlot picker
72, 12, 5, 671877990, sync, Unit Combat Damage
72, 1, 0, 1870536359, sync, GetNextBuyablePlot picker
72, 1, 0, 36970324, sync, GetNextBuyablePlot picker
72, 3, 1, 1622482685, sync, GetNextBuyablePlot picker
72, 2, 1, 2436724722, sync, Random Direction
72, 5, 3, 3370384963, sync, Random Direction
72, 1, 0, 2875055296, sync, Random Direction
72, 4, 3, 213495289, sync, Random Direction
72, 3, 1, 3316064574, sync, Random Direction
72, 4, 1, 2285779871, sync, Random Direction
72, 3, 1, 1956906220, sync, Random Direction
72, 6, 1, 1574842549, sync, Random Direction
72, 4, 3, 1265636170, sync, Random Direction
72, 1, 0, 4191482555, sync, GetNextBuyablePlot picker
72, 3, 2, 2034402264, sync, Random Direction
72, 6, 4, 3062768433, sync, Random Direction
72, 5, 3, 2988710422, sync, Random Direction
72, 9, 7, 2622881687, sync, Random Direction
72, 7, 5, 3393717636, sync, Random Direction
72, 4, 2, 3664822637, sync, GetNextBuyablePlot picker
72, 3, 0, 2755641762, sync, Random Direction
72, 5, 4, 1097924147, sync, Random Direction
72, 7, 1, 3640784368, sync, Random Direction
72, 9, 4, 644155241, sync, Random Direction
72, 1, 0, 2239518190, sync, GetNextBuyablePlot picker
72, 4, 0, 2620607119, sync, Random Direction
72, 8, 2, 472416540, sync, Random Direction
72, 6, 3, 1279111461, sync, Random Direction
72, 7, 2, 2849759994, sync, Random Direction
72, 7, 6, 1495531691, sync, Random Direction
72, 6, 0, 3687486216, sync, BT Research Choice
72, 1, 0, 238893729, sync, GetNextBuyablePlot picker
72, 7, 4, 4050990278, sync, Random Direction
72, 14, 11, 2619341959, sync, Random Direction
72, 1, 0, 3489257396, sync, GetNextBuyablePlot picker
72, 7, 2, 911335389, sync, Random Direction
72, 11, 5, 1426052946, sync, Random Direction
72, 5, 4, 2146818595, sync, Random Direction
72, 6, 4, 4264999712, sync, Random Direction
72, 1, 0, 3306265817, sync, GetNextBuyablePlot picker
72, 6, 5, 2938115742, sync, Random Direction
72, 3, 0, 4089574783, sync, Random Direction
72, 3, 0, 27027788, sync, Random Direction
72, 5, 4, 343289237, sync, Random Direction
72, 8, 0, 3463642794, sync, Random Direction
72, 6, 3, 302672539, sync, Random Direction
72, 7, 2, 2848771640, sync, Random Direction
72, 5, 3, 1784221201, sync, Random Direction
72, 4, 3, 2623167350, sync, Random Direction
72, 1, 0, 3449492855, sync, GetNextBuyablePlot picker
72, 12, 2, 2627507684, sync, Unit Combat Damage
72, 12, 10, 917469773, sync, Unit Combat Damage
72, 12, 6, 3834165506, sync, Unit Combat Damage
72, 8, 3, 2418119187, sync, Random Direction
72, 8, 7, 1719610448, sync, Random Direction
72, 9, 0, 4186336841, sync, Random Direction
72, 1, 0, 156066638, sync, GetNextBuyablePlot picker
72, 8, 1, 646528111, sync, Random Direction
72, 5, 2, 632470908, sync, Random Direction
72, 2, 1, 2361304581, sync, Random Direction
72, 1, 0, 2963301978, sync, Random Direction
72, 1, 0, 387395723, sync, Random Direction
72, 6, 1, 3157013864, sync, Random Direction
72, 11, 2, 1300798849, sync, Random Direction
72, 5, 1, 904826406, sync, Random Direction
72, 5, 1, 1028016743, sync, Random Direction
72, 9, 3, 876822548, sync, Random Direction
72, 1, 0, 1637912765, sync, GetNextBuyablePlot picker
72, 12, 3, 1822779058, sync, Unit Combat Damage
72, 8, 6, 1197680131, sync, Random Direction
72, 11, 0, 3290319232, sync, Random Direction
72, 9, 8, 340425657, sync, Random Direction
72, 1, 0, 4286528510, sync, GetNextBuyablePlot picker
72, 5, 3, 1911037791, sync, Random Direction
72, 2, 0, 2615049644, sync, Random Direction
72, 7, 3, 118364789, sync, Random Direction
72, 2, 1, 2022644234, sync, GetNextBuyablePlot picker
72, 12, 4, 2627293819, sync, Unit Combat Damage
72, 12, 8, 1787545752, sync, Unit Combat Damage
72, 12, 8, 2989680881, sync, Unit Combat Damage
72, 8, 4, 3188509910, sync, Random Direction
72, 9, 2, 2506136407, sync, Random Direction
72, 3, 1, 1170265668, sync, Random Direction
72, 1, 0, 1895572269, sync, GetNextBuyablePlot picker
72, 9, 1, 2413879394, sync, Random Direction
72, 9, 3, 887723507, sync, Random Direction
72, 8, 0, 1612124848, sync, Random Direction
72, 8, 2, 363119913, sync, Random Direction
72, 6, 3, 1374724270, sync, Random Direction
72, 7, 5, 2835193423, sync, Random Direction
72, 1, 0, 3125979612, sync, GetNextBuyablePlot picker
72, 9, 1, 3239807717, sync, Random Direction
72, 6, 0, 791288250, sync, Random Direction
72, 2, 1, 144691307, sync, Random Direction
72, 8, 3, 3142485960, sync, Random Direction
72, 4, 1, 2055139425, sync, Random Direction
72, 3, 0, 1632638854, sync, Random Direction
72, 1, 0, 233375815, sync, GetNextBuyablePlot picker
72, 11, 8, 1520982132, sync, Random Direction
72, 8, 1, 3260625309, sync, Random Direction
72, 9, 5, 696657426, sync, Random Direction
72, 9, 2, 2443436515, sync, Random Direction
72, 12, 1, 1244432352, sync, Random Direction
72, 11, 8, 496781977, sync, Random Direction
72, 10, 1, 3315372382, sync, Random Direction
72, 2, 0, 615037247, sync, GetNextBuyablePlot picker
72, 4, 1, 1241661964, sync, Random Direction
72, 7, 3, 1415444309, sync, Random Direction
72, 4, 3, 1847354730, sync, Random Direction
72, 7, 4, 3808012891, sync, Random Direction
72, 4, 3, 2476176120, sync, Random Direction
72, 2, 0, 3763581905, sync, Random Direction
72, 6, 2, 689139254, sync, Random Direction
72, 8, 0, 1553895735, sync, Random Direction
72, 3, 2, 122472100, sync, GetNextBuyablePlot picker
72, 6, 5, 3339631629, sync, Random Direction
72, 3, 0, 4255135682, sync, Random Direction
72, 3, 1, 809568723, sync, Random Direction
72, 7, 6, 2296490256, sync, Random Direction
72, 7, 5, 3690466313, sync, BT Research Choice
72, 100, 70, 3560836622, sync, Barbarian Ranged unit roll
72, 12, 8, 3012063279, sync, Unit Combat Damage
72, 3, 0, 3063957052, sync, Random Direction
72, 3, 0, 638345157, sync, Random Direction
72, 2, 1, 265354522, sync, Random Direction
72, 4, 3, 3308642379, sync, Random Direction
72, 5, 4, 3880356392, sync, Random Direction
72, 5, 3, 3847762753, sync, Random Direction
72, 3, 1, 2876362982, sync, Random Direction
72, 6, 0, 2768254503, sync, Random Direction
72, 4, 1, 448864468, sync, Random Direction
72, 11, 4, 1949549181, sync, Random Direction
72, 3, 1, 1761219954, sync, Random Direction
72, 4, 1, 1831865795, sync, Random Direction
72, 11, 0, 1232696896, sync, Random Direction
72, 2, 0, 4131193, sync, Random Direction
72, 2, 1, 1548752574, sync, Random Direction
72, 7, 1, 2314978079, sync, Random Direction
72, 11, 9, 1050654316, sync, Random Direction
73, 1, 0, 3609052213, sync, GetNextBuyablePlot picker
73, 3, 0, 3748847818, sync, GetNextBuyablePlot picker
73, 4, 3, 1252225595, sync, GetNextBuyablePlot picker
73, 1, 0, 3909602648, sync, GetNextBuyablePlot picker
73, 2, 1, 3270733489, sync, GetNextBuyablePlot picker
73, 5, 2, 3141943190, sync, GetNextBuyablePlot picker
73, 2, 1, 1749874455, sync, GetNextBuyablePlot picker
73, 1, 0, 3470288644, sync, GetNextBuyablePlot picker
73, 3, 0, 2996782317, sync, GetNextBuyablePlot picker
73, 3, 0, 287227682, sync, GetNextBuyablePlot picker
73, 1, 0, 513797555, sync, GetNextBuyablePlot picker
73, 1, 0, 267841392, sync, GetNextBuyablePlot picker
73, 12, 3, 2847425257, sync, Unit Combat Damage
73, 12, 2, 1359850350, sync, Unit Combat Damage
73, 1, 0, 841069071, sync, GetNextBuyablePlot picker
73, 1, 0, 590582428, sync, GetNextBuyablePlot picker
73, 1, 0, 3024692389, sync, GetNextBuyablePlot picker
73, 1, 0, 1223495802, sync, GetNextBuyablePlot picker
73, 1, 0, 5333035, sync, GetNextBuyablePlot picker
73, 3, 1, 976567432, sync, GetNextBuyablePlot picker
73, 12, 1, 1514956321, sync, Unit Combat Damage
73, 1, 0, 405518918, sync, GetNextBuyablePlot picker
73, 1, 0, 1971573767, sync, GetNextBuyablePlot picker
73, 3, 2, 4163213620, sync, GetNextBuyablePlot picker
73, 5, 2, 3471328093, sync, Random Direction
73, 3, 1, 2488874194, sync, Random Direction
73, 1, 0, 2222959011, sync, Random Direction
73, 5, 4, 3877442720, sync, Random Direction
73, 2, 0, 3614095449, sync, Random Direction
73, 4, 1, 1785842718, sync, Random Direction
73, 3, 2, 2077834495, sync, Random Direction
73, 3, 0, 3629046476, sync, Random Direction
73, 3, 0, 637894933, sync, Random Direction
73, 3, 0, 149589034, sync, Random Direction
73, 1, 0, 1427024411, sync, GetNextBuyablePlot picker
73, 7, 4, 452253624, sync, Random Direction
73, 6, 0, 2756319633, sync, Random Direction
73, 7, 5, 511525110, sync, Random Direction
73, 6, 1, 3647196407, sync, Random Direction
73, 4, 3, 905688932, sync, Random Direction
73, 5, 1, 3915759053, sync, Random Direction
73, 4, 0, 968128130, sync, GetNextBuyablePlot picker
73, 1, 0, 947798419, sync, Random Direction
73, 10, 8, 2423186896, sync, Random Direction
73, 5, 4, 3625806281, sync, Random Direction
73, 11, 4, 3577182414, sync, Random Direction
73, 1, 0, 1824613359, sync, GetNextBuyablePlot picker
73, 6, 0, 883199740, sync, Random Direction
73, 9, 7, 545905029, sync, Random Direction
73, 3, 1, 3705033690, sync, Random Direction
73, 9, 5, 2305445899, sync, Random Direction
73, 8, 1, 2586418920, sync, Random Direction
73, 1, 0, 563316993, sync, GetNextBuyablePlot picker
73, 9, 7, 2002113446, sync, Random Direction
73, 19, 2, 3463176679, sync, Random Direction
73, 4, 1, 577618324, sync, Random Direction
73, 9, 5, 1714336829, sync, Random Direction
73, 1, 0, 2700837938, sync, GetNextBuyablePlot picker
73, 6, 4, 504018307, sync, Random Direction
73, 9, 6, 3023004416, sync, Random Direction
73, 4, 3, 3126286137, sync, Random Direction
73, 11, 2, 3805917566, sync, Random Direction
73, 1, 0, 809051871, sync, GetNextBuyablePlot picker
73, 3, 1, 2712121132, sync, Random Direction
73, 3, 0, 2479697397, sync, Random Direction
73, 4, 2, 853239690, sync, Random Direction
73, 4, 3, 2679329275, sync, Random Direction
73, 3, 0, 3312882200, sync, Random Direction
73, 6, 4, 1250931825, sync, Random Direction
73, 6, 4, 3364909654, sync, Random Direction
73, 6, 3, 2900038359, sync, Random Direction
73, 3, 1, 2186196932, sync, Random Direction
73, 6, 2, 1561994925, sync, Random Direction
73, 1, 0, 1924750818, sync, GetNextBuyablePlot picker
73, 10, 0, 1381238131, sync, Random Direction
73, 11, 8, 291605552, sync, Random Direction
73, 1, 0, 3160375465, sync, GetNextBuyablePlot picker
73, 6, 0, 3113449006, sync, Random Direction
73, 7, 2, 123700687, sync, Random Direction
73, 1, 0, 1267415900, sync, Random Direction
73, 3, 2, 3683024485, sync, Random Direction
73, 1, 0, 3655649082, sync, Random Direction
73, 5, 4, 1274589163, sync, Random Direction
73, 6, 5, 3644764488, sync, Random Direction
73, 7, 2, 4284849121, sync, Random Direction
73, 2, 1, 1690836230, sync, Random Direction
73, 7, 3, 3668991943, sync, Random Direction
73, 1, 0, 1966184948, sync, GetNextBuyablePlot picker
73, 9, 0, 163517725, sync, Random Direction
73, 9, 0, 272171922, sync, Random Direction
73, 5, 3, 474558819, sync, Random Direction
73, 8, 5, 2915590496, sync, Random Direction
73, 1, 0, 3158107673, sync, GetNextBuyablePlot picker
73, 5, 1, 73385694, sync, Random Direction
73, 2, 0, 957579455, sync, Random Direction
73, 10, 1, 1363293068, sync, Random Direction
73, 2, 1, 791464661, sync, GetNextBuyablePlot picker
73, 12, 10, 2979885802, sync, Unit Combat Damage
73, 7, 3, 3825822171, sync, Random Direction
73, 7, 6, 1889860728, sync, Random Direction
73, 4, 3, 4160503633, sync, Random Direction
73, 5, 3, 4216837046, sync, Random Direction
73, 1, 0, 3148531895, sync, GetNextBuyablePlot picker
73, 8, 1, 2775148580, sync, Random Direction
73, 10, 2, 997490573, sync, Random Direction
73, 8, 6, 1132819778, sync, Random Direction
73, 10, 0, 3701029203, sync, Random Direction
73, 9, 5, 99017360, sync, Random Direction
73, 7, 4, 2813757321, sync, Random Direction
73, 1, 0, 2734269326, sync, GetNextBuyablePlot picker
73, 9, 8, 32774063, sync, Random Direction
73, 4, 0, 4102002620, sync, Random Direction
73, 4, 1, 301404997, sync, Random Direction
73, 10, 3, 1517316762, sync, Random Direction
73, 5, 3, 1333034955, sync, Random Direction
73, 4, 0, 3045880744, sync, Random Direction
73, 1, 0, 872062657, sync, GetNextBuyablePlot picker
73, 6, 3, 1213896294, sync, Random Direction
73, 6, 2, 2705935783, sync, Random Direction
73, 7, 5, 2013864532, sync, Random Direction
73, 11, 10, 3310446077, sync, Random Direction
73, 9, 8, 4016681714, sync, Random Direction
73, 9, 2, 4256374083, sync, Random Direction
73, 13, 12, 1023414208, sync, Random Direction
73, 7, 2, 3964888313, sync, BT Research Choice
73, 2, 1, 1507593278, sync, GetNextBuyablePlot picker
73, 4, 3, 2220903071, sync, Random Direction
73, 3, 2, 3384174572, sync, Random Direction
73, 6, 5, 3269220277, sync, Random Direction
73, 4, 3, 3850939978, sync, Random Direction
73, 6, 3, 4152947131, sync, Random Direction
73, 5, 2, 2425886424, sync, Random Direction
73, 4, 3, 1791474225, sync, Random Direction
73, 5, 3, 3299566870, sync, Random Direction
73, 5, 1, 3133861527, sync, Random Direction
73, 3, 2, 1021560964, sync, GetNextBuyablePlot picker
73, 4, 2, 3995912301, sync, Random Direction
73, 4, 3, 3211836578, sync, Random Direction
73, 5, 1, 3821395251, sync, Random Direction
73, 8, 7, 1293347056, sync, Random Direction
73, 1, 0, 3881467497, sync, Barbarian camp region placement
73, 1, 0, 2185363694, sync, Barbarian camp location
73, 3, 2, 3094813071, sync, Barb Tribe Roll
73, 12, 8, 3893994524, sync, Unit Combat Damage
73, 2, 1, 2895353893, sync, Random Direction
73, 5, 3, 2228305402, sync, Random Direction
73, 4, 3, 3075850155, sync, Random Direction
73, 3, 1, 3643467272, sync, Random Direction
73, 13, 4, 2072678817, sync, Random Direction
73, 7, 0, 1441087430, sync, Random Direction
73, 5, 1, 86944647, sync, Random Direction
73, 5, 4, 1586256564, sync, Random Direction
73, 6, 5, 3768428253, sync, Random Direction
73, 11, 9, 3622146642, sync, Random Direction
73, 5, 1, 3703601443, sync, Random Direction
73, 3, 1, 921595424, sync, Random Direction
73, 9, 6, 1439880153, sync, Random Direction
73, 4, 1, 3123085726, sync, Random Direction
73, 5, 0, 1545045119, sync, Random Direction
73, 10, 8, 429673548, sync, Random Direction
73, 10, 2, 3583235221, sync, Random Direction
74, 1, 0, 989141418, sync, GetNextBuyablePlot picker
74, 3, 1, 3416910235, sync, GetNextBuyablePlot picker
74, 4, 3, 2238177592, sync, GetNextBuyablePlot picker
74, 1, 0, 3710526737, sync, GetNextBuyablePlot picker
74, 2, 0, 4267910774, sync, GetNextBuyablePlot picker
74, 5, 2, 993231991, sync, GetNextBuyablePlot picker
74, 1, 0, 2455099620, sync, GetNextBuyablePlot picker
74, 1, 0, 452657485, sync, GetNextBuyablePlot picker
74, 3, 0, 2245211138, sync, GetNextBuyablePlot picker
74, 3, 0, 273805587, sync, GetNextBuyablePlot picker
74, 1, 0, 839491408, sync, GetNextBuyablePlot picker
74, 1, 0, 3296945481, sync, GetNextBuyablePlot picker
74, 1, 0, 2487520846, sync, GetNextBuyablePlot picker
74, 1, 0, 3806366575, sync, GetNextBuyablePlot picker
74, 1, 0, 183591036, sync, GetNextBuyablePlot picker
74, 1, 0, 1343491333, sync, GetNextBuyablePlot picker
74, 3, 2, 2338275674, sync, Generating a random new Great Person
74, 1, 0, 3272896395, sync, GetNextBuyablePlot picker
74, 3, 0, 3660712040, sync, GetNextBuyablePlot picker
74, 12, 6, 239957121, sync, Unit Combat Damage
74, 7, 5, 2369788198, sync, BT Research Choice
74, 7, 0, 3310909799, sync, Choosing random tech boost to grant based on era, Player: 7
74, 7, 6, 139674388, sync, Choosing random civic boost to grant based on era, Player: 7
74, 7, 6, 3747338173, sync, Selecting a random new quest
74, 7, 3, 4010058162, sync, Choosing random class type for Recruit Great Person Class quest
74, 1, 0, 1877558531, sync, GetNextBuyablePlot picker
74, 1, 0, 3702226048, sync, GetNextBuyablePlot picker
74, 3, 0, 4294128313, sync, GetNextBuyablePlot picker
74, 5, 1, 1209476862, sync, Random Direction
74, 6, 2, 1714499167, sync, Random Direction
74, 1, 0, 2072764588, sync, Random Direction
74, 4, 0, 2852864373, sync, Random Direction
74, 2, 0, 708490506, sync, Random Direction
74, 7, 4, 1843679611, sync, Random Direction
74, 6, 0, 2603375512, sync, Random Direction
74, 1, 0, 89882609, sync, Random Direction
74, 5, 3, 1314330582, sync, Random Direction
74, 4, 2, 2849802839, sync, Random Direction
74, 1, 0, 2606209348, sync, GetNextBuyablePlot picker
74, 3, 2, 2744592941, sync, Random Direction
74, 6, 3, 3255098210, sync, Random Direction
74, 5, 2, 2796909811, sync, Random Direction
74, 6, 3, 1809253808, sync, Random Direction
74, 6, 2, 2221489193, sync, Random Direction
74, 8, 4, 1641630638, sync, Random Direction
74, 4, 1, 2502454607, sync, GetNextBuyablePlot picker
74, 4, 1, 1839123676, sync, Random Direction
74, 5, 3, 1563455973, sync, Random Direction
74, 8, 6, 2893182138, sync, Random Direction
74, 9, 2, 3458764651, sync, Random Direction
74, 1, 0, 985258696, sync, GetNextBuyablePlot picker
74, 8, 5, 2692433761, sync, Random Direction
74, 5, 2, 3124961926, sync, Random Direction
74, 5, 0, 2092873543, sync, Random Direction
74, 9, 4, 16112500, sync, Random Direction
74, 9, 8, 2168715421, sync, Random Direction
74, 1, 0, 3860783378, sync, GetNextBuyablePlot picker
74, 9, 7, 161841379, sync, Random Direction
74, 19, 17, 3679402720, sync, Random Direction
74, 4, 1, 3991699865, sync, Random Direction
74, 16, 10, 1921383518, sync, Random Direction
74, 1, 0, 2762295359, sync, GetNextBuyablePlot picker
74, 7, 1, 1444750604, sync, Random Direction
74, 7, 1, 1056611925, sync, Random Direction
74, 11, 0, 934379626, sync, Random Direction
74, 7, 0, 128985435, sync, Random Direction
74, 6, 0, 167609848, sync, Random Direction
74, 12, 1, 362007249, sync, Random Direction
74, 1, 0, 643774774, sync, GetNextBuyablePlot picker
74, 6, 5, 1337851959, sync, Random Direction
74, 5, 3, 4185983396, sync, Random Direction
74, 3, 0, 2780381965, sync, Random Direction
74, 5, 2, 727560898, sync, Random Direction
74, 7, 0, 2271766739, sync, Random Direction
74, 6, 2, 496442384, sync, Random Direction
74, 5, 3, 1749287689, sync, Random Direction
74, 5, 1, 3218618638, sync, Random Direction
74, 6, 1, 1061601071, sync, Random Direction
74, 3, 2, 1287252284, sync, Random Direction
74, 1, 0, 4037068485, sync, GetNextBuyablePlot picker
74, 9, 2, 845338650, sync, Random Direction
74, 12, 4, 1342840651, sync, Random Direction
74, 9, 3, 1759141160, sync, Random Direction
74, 1, 0, 1649150529, sync, GetNextBuyablePlot picker
74, 7, 4, 1959156710, sync, Random Direction
74, 6, 3, 2723767591, sync, Random Direction
74, 1, 0, 2148279252, sync, Random Direction
74, 1, 0, 3255699837, sync, Random Direction
74, 3, 1, 4203499634, sync, Random Direction
74, 6, 1, 2557291715, sync, Random Direction
74, 5, 0, 1274128704, sync, Random Direction
